name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
New York,10/14/2020,21.6,12.8,16.4,21.6,12.8,16.4,8.5,60.9,0.23,100,4.17,rain,0,0,68.4,19.7,255.1,1015.1,1.4,16,181.8,15.8,7,,2020-10-14T07:06:38,2020-10-14T18:16:31,0.96,Rain,Clear conditions throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/15/2020,23.2,15,18.5,23.2,15,18.5,12.6,69.4,0,0,0,,0,0,51.5,20.2,219.9,1016.1,5.2,16,172.3,14.9,7,,2020-10-15T07:07:43,2020-10-15T18:15:00,0.99,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/16/2020,18.8,11,15,18.8,11,15,12.8,87.1,3.731,100,50,rain,0,0,37.1,12.9,305.6,1018.2,89.7,14,16.4,1.5,1,,2020-10-16T07:08:48,2020-10-16T18:13:29,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/17/2020,18.2,8.8,13,18.2,7.6,12.8,3.8,57.8,0.088,100,20.83,rain,0,0,64.8,16.2,313.2,1025.3,23.3,16,180.8,15.6,7,,2020-10-17T07:09:54,2020-10-17T18:11:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/18/2020,17.8,11,14.4,17.8,11,14.4,7.5,64,0,0,0,,0,0,31.7,23.8,124,1030.9,25.8,16,129.7,11,5,,2020-10-18T07:10:59,2020-10-18T18:10:31,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/19/2020,19.9,11.1,16,19.9,11.1,16,11.4,75,0,0,0,,0,0,66.6,13,89.6,1027.3,38.3,16,110.2,9.4,5,,2020-10-19T07:12:06,2020-10-19T18:09:03,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/20/2020,22.8,16.1,18.1,22.8,16.1,18.1,15.7,85.9,0.005,100,4.17,rain,0,0,,12.2,203.3,1024.3,65.6,14.3,114.6,9.9,6,,2020-10-20T07:13:12,2020-10-20T18:07:36,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/21/2020,22.7,16.1,18.2,22.7,16.1,18.2,16.6,90.7,0,0,0,,0,0,,10.7,149.3,1024.8,91,13,98.4,8.5,5,,2020-10-21T07:14:19,2020-10-21T18:06:10,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/22/2020,20,18.3,18.9,20,18.3,18.9,17.4,91.4,0,0,0,,0,0,,12.6,251.9,1024,97.6,10,37.6,3.2,1,,2020-10-22T07:15:27,2020-10-22T18:04:45,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/23/2020,20.6,17.2,18,20.6,17.2,18,16.3,89.5,0,0,0,,0,0,47.9,12.4,169.9,1022,99.4,12.9,70.4,6.1,5,,2020-10-23T07:16:34,2020-10-23T18:03:21,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/24/2020,22.7,12.1,17.4,22.7,12.1,17.4,12.9,76.5,0,0,0,,0,0,37.1,12.6,246.5,1015,76.7,16,55.8,4.6,4,,2020-10-24T07:17:42,2020-10-24T18:01:58,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/25/2020,13.2,8.8,11,13.2,5.5,10.4,4.5,64.7,0.035,100,8.33,rain,0,0,38.2,25.3,46.2,1023.3,40.1,15.7,80,6.7,3,,2020-10-25T07:18:51,2020-10-25T18:00:37,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/26/2020,15.6,11.6,13.6,15.6,11.6,13.6,12.1,91.2,0.038,100,12.5,rain,0,0,31.7,22,36.6,1021.7,100,8.8,31.3,2.6,2,,2020-10-26T07:19:59,2020-10-26T17:59:16,0.39,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/27/2020,16,13.3,14.7,16,13.3,14.7,10.7,77.8,0,0,0,,0,0,31.7,12.4,314.4,1021,85.5,13.9,72.1,6.2,3,,2020-10-27T07:21:08,2020-10-27T17:57:57,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/28/2020,14.9,12.1,13.6,14.9,12.1,13.6,10.6,82.4,0.196,100,25,rain,0,0,,14.3,342.4,1017.2,95.7,14.1,28.3,2.4,2,,2020-10-28T07:22:17,2020-10-28T17:56:39,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/29/2020,14.3,9,11.8,14.3,5.5,11,9.6,86.7,13.092,100,70.83,rain,0,0,53.5,36.5,36,1008.2,90.2,11.8,10.3,0.8,0,,2020-10-29T07:23:26,2020-10-29T17:55:23,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/30/2020,9.3,5.5,7.3,8.7,1.5,4.5,5.1,86.1,7.635,100,62.5,rain,0,0,47.4,29,34.9,1012.5,84.1,13.8,46.6,4.2,2,,2020-10-30T07:24:36,2020-10-30T17:54:07,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,10/31/2020,9.3,3.2,6.4,8.8,0.8,4.7,0.2,66.2,0,0,0,,0,0,,17.4,116.7,1031.5,16,15.9,143.1,12.5,6,,2020-10-31T07:25:46,2020-10-31T17:52:53,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/1/2020,13.3,7.8,11,13.3,5,10.3,5.8,71.1,0.585,100,33.33,rain,0,0,50.2,23.3,212.9,1016.7,90,15.7,35.2,3.2,3,,2020-11-01T06:26:56,2020-11-01T16:51:41,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/2/2020,9.8,4.9,7,9.2,0.4,4.6,-3.5,48.8,0,0,0,,0,0,66.6,28.8,273.1,1010.1,37.3,16,113.2,9.7,5,,2020-11-02T06:28:07,2020-11-02T16:50:30,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/3/2020,13.7,5.6,9.5,13.7,0.8,7.5,-0.3,50.5,0,0,0,,0,0,46.9,32.8,273.7,1017.2,41.7,16,78.1,6.8,3,,2020-11-03T06:29:17,2020-11-03T16:49:20,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/4/2020,19.2,6.6,12.4,19.2,3.1,11.4,4.2,58,0,0,0,,0,0,66.6,19.9,3.6,1030.7,0.1,16,132.5,11.5,5,,2020-11-04T06:30:28,2020-11-04T16:48:12,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/5/2020,20.5,11.2,15,20.5,11.2,15,10.1,73.9,0,0,0,,0,0,55.4,14.2,254.2,1029.6,18.5,15.3,132.9,11.7,6,,2020-11-05T06:31:39,2020-11-05T16:47:06,0.61,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/6/2020,22.7,12.9,16.7,22.7,12.9,16.7,9.7,65.6,0,0,0,,0,0,,12.7,257.8,1025.1,0.9,16,121.2,10.3,5,,2020-11-06T06:32:50,2020-11-06T16:46:01,0.65,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/7/2020,24.9,12.9,18,24.9,12.9,18,7.5,52.2,0,0,0,,0,0,,14.3,252.6,1024.7,0.6,16,128,11.2,5,,2020-11-07T06:34:01,2020-11-07T16:44:57,0.7,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/8/2020,24.3,12.9,17.2,24.3,12.9,17.2,8.4,57.9,0.23,100,4.17,rain,0,0,76,12.7,236.1,1027.5,0.2,16,130.8,11.2,6,,2020-11-08T06:35:12,2020-11-08T16:43:56,0.75,Rain,Clear conditions throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/9/2020,25.5,11.8,17.5,25.5,11.8,17.5,9.9,63.1,0,0,0,,0,0,66.6,10.7,244.9,1026.6,0.2,15.8,128.1,11.1,5,,2020-11-09T06:36:23,2020-11-09T16:42:56,0.8,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/10/2020,23.4,14.4,18.5,23.4,14.4,18.5,13.8,75.2,0,0,0,,0,0,35.3,14.6,262.9,1022.4,12.1,15.9,112.2,9.6,5,,2020-11-10T06:37:34,2020-11-10T16:41:57,0.86,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/11/2020,21.2,17.8,19,21.2,17.8,19,17.3,89.7,5.585,100,37.5,rain,0,0,,15.7,274,1016.6,80.8,15.7,25.5,2.1,1,,2020-11-11T06:38:45,2020-11-11T16:41:01,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/12/2020,19.4,9.3,14.1,19.4,6.7,13.9,11.7,85.8,4.491,100,50,rain,0,0,44.6,23.5,36.4,1015.3,99.6,13.8,16.3,1.4,1,,2020-11-12T06:39:56,2020-11-12T16:40:06,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/13/2020,12.1,9.3,10.4,12.1,7.3,9.6,8.2,86.5,0.495,100,45.83,rain,0,0,27.7,21.9,16.4,1016.1,71.7,12.7,25.3,2.2,1,,2020-11-13T06:41:07,2020-11-13T16:39:13,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/14/2020,13.7,8.3,10.3,13.7,6.2,9.5,1.2,54.7,0.23,100,4.17,rain,0,0,70.2,12.8,291.7,1021.2,0.6,15.9,121.4,10.7,5,,2020-11-14T06:42:18,2020-11-14T16:38:22,1,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/15/2020,16.7,7.1,11.6,16.7,4.1,10.5,5.8,67.7,2.712,100,12.5,rain,0,0,61,36.4,142.4,1017.2,57.8,15.9,55.1,4.6,4,,2020-11-15T06:43:29,2020-11-15T16:37:33,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/16/2020,13.6,9.3,11.3,13.6,5.9,10.6,-0.2,45.5,0.23,100,4.17,rain,0,0,76.8,28.5,267.9,1013.6,6.8,16,115.8,10,5,,2020-11-16T06:44:39,2020-11-16T16:36:46,0.01,Rain,Clear conditions throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/17/2020,10,4.3,7.6,10,0.9,6.1,-1.5,52.8,0,0,0,,0,0,61,15.1,277.5,1015.9,57.3,16,46.3,3.9,3,,2020-11-17T06:45:50,2020-11-17T16:36:00,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/18/2020,5.4,1.1,2.9,4,-2.3,0.6,-7.1,48.1,0,0,0,,0,0,103.7,15.1,311.9,1030.7,18.1,16,114.9,9.8,5,,2020-11-18T06:47:00,2020-11-18T16:35:17,0.07,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/19/2020,10,0.6,5.2,7.9,-3.1,2.3,-3.3,54.4,0.23,100,4.17,rain,0,0,76.7,23.7,238.8,1034.2,1.1,16,100.4,8.5,5,,2020-11-19T06:48:09,2020-11-19T16:34:36,0.12,Rain,Clear conditions throughout the day with morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/20/2020,18.3,7.9,12.1,18.3,4.9,11,2.6,53.4,0,0,0,,0,0,79.6,20.3,243,1027.4,0.9,16,109,9.3,5,,2020-11-20T06:49:18,2020-11-20T16:33:57,0.17,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/21/2020,19.3,10.8,13.6,19.3,10.8,13.6,3.9,52.6,0,0,0,,0,0,66.6,18.1,230,1027.3,46.7,16,91.9,7.8,4,,2020-11-21T06:50:27,2020-11-21T16:33:19,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/22/2020,13.9,7.8,10.4,13.9,4.2,8.9,5.1,70.1,0,0,0,,0,0,44.6,25.4,44.2,1028.2,99.9,16,23.1,1.9,1,,2020-11-22T06:51:35,2020-11-22T16:32:44,0.27,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/23/2020,15.1,6.7,11.6,15.1,4.7,11.2,5.8,70.1,1.134,100,25,rain,0,0,59,20.1,292.5,1015.9,53.2,15.4,71.3,6.1,4,,2020-11-23T06:52:43,2020-11-23T16:32:11,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/24/2020,12,6.1,8.2,12,3,6.8,-1.4,51.7,0,0,0,,0,0,37.1,16.7,275.9,1026.6,33.6,16,94.8,8.2,5,,2020-11-24T06:53:50,2020-11-24T16:31:41,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/25/2020,12.3,8.3,10.4,12.3,6.1,9.8,3.3,61.7,0,0,0,,0,0,37.1,18,232,1026.6,61.2,16,65.9,5.6,4,,2020-11-25T06:54:56,2020-11-25T16:31:12,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/26/2020,18.3,12.9,15.2,18.3,12.9,15.2,11.3,78.4,11.387,100,41.67,rain,0,0,33.5,23.5,252.5,1017,66.6,15.1,48,4.1,2,,2020-11-26T06:56:02,2020-11-26T16:30:45,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/27/2020,16.7,10.7,13,16.7,10.7,13,7.4,69.6,0,0,0,,0,0,,11.1,242.8,1017.2,37,16,71.5,6.1,4,,2020-11-27T06:57:07,2020-11-27T16:30:21,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/28/2020,14.2,7.8,11,14.2,7.1,10.7,3,58.6,0,0,0,,0,0,35.3,16.1,268.6,1016.1,50.2,16,62.5,5.5,4,,2020-11-28T06:58:11,2020-11-28T16:29:59,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/29/2020,14.2,6.1,9.5,14.2,3.8,8.5,-0.2,52.3,0,0,0,,0,0,,12.4,248.5,1020.5,0.4,16,104,8.9,5,,2020-11-29T06:59:15,2020-11-29T16:29:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,11/30/2020,16.7,10,14,16.7,10,14,11.1,83.7,9.912,100,50,rain,0,0,58.5,31.5,131.9,1005.2,83.7,12.7,7.7,0.7,0,,2020-11-30T07:00:17,2020-11-30T16:29:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D9152,72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/1/2020,15,4.3,10.1,15,-0.9,8.2,5.2,72.6,0.23,100,4.17,rain,0,0,53.7,38.6,253.3,1002.4,77.9,16,48.7,4.2,2,,2020-12-01T07:01:18,2020-12-01T16:29:06,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/2/2020,7.8,3.3,4.9,4.5,-2,0.3,-1.5,63.1,0,0,0,,0,0,49.9,32.6,263.8,1014.6,51.8,16,38.3,3.4,2,,2020-12-02T07:02:19,2020-12-02T16:28:53,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/3/2020,11.1,2.2,6.5,11.1,-1.3,3.6,-2.7,53.5,0,0,0,,0,0,88.9,23.2,255.3,1022.4,8.1,16,94.8,8,4,,2020-12-03T07:03:18,2020-12-03T16:28:43,0.55,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/4/2020,10.7,7.2,8.6,10.7,4.4,6.9,3.1,69.4,0.816,100,25,rain,0,0,76,22,242.4,1017.6,89.6,16,26.8,2.4,1,,2020-12-04T07:04:16,2020-12-04T16:28:34,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/5/2020,9.3,4.3,7,8.3,2.3,5.2,3.1,77.5,2.192,100,58.33,rain,0,0,54,20.5,359.8,1006.4,80.4,14.5,32,2.7,2,,2020-12-05T07:05:13,2020-12-05T16:28:28,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/6/2020,7.7,1.7,4.2,5.7,-2,2.5,-4.3,54,0,0,0,,0,0,59.5,13.2,287.8,1009.7,13.7,16,100.8,8.6,5,,2020-12-06T07:06:09,2020-12-06T16:28:24,0.67,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/7/2020,7.6,0.6,3,6.8,-3.2,0.4,-5.1,56.3,0,0,0,,0,0,76,18,265,1008.6,4.5,16,89.4,7.8,4,,2020-12-07T07:07:03,2020-12-07T16:28:23,0.73,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/8/2020,5.5,0,2,3.7,-3.1,-0.2,-5.1,60.1,0,0,0,,0,0,42.5,13.4,339.4,1008.4,62.1,16,44.4,3.8,2,,2020-12-08T07:07:56,2020-12-08T16:28:24,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/9/2020,3.3,1.6,2.3,0.6,-4.1,-1.8,-2.7,70.3,0.058,100,8.33,"rain,snow",0,0,37.1,27.2,259.3,1010.3,60.1,14.8,36.3,3.2,2,,2020-12-09T07:08:48,2020-12-09T16:28:27,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/10/2020,11,2.8,6.6,11,-0.8,5.1,0.2,64.6,0,0,0,,0,0,46.9,14.5,263.9,1017.9,25.4,15.9,92.9,8.1,4,,2020-12-10T07:09:38,2020-12-10T16:28:32,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/11/2020,14.3,5,9.1,14.3,2.8,8.2,2.8,65.4,0,0,0,,0,0,79.6,14.8,250.6,1022.1,0.9,16,84.7,7.3,4,,2020-12-11T07:10:26,2020-12-11T16:28:40,0.94,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/12/2020,13.8,8.8,11.1,13.8,7.4,10.4,8.7,85.5,0,0,0,,0,0,27.7,15.7,338.2,1018.1,44.9,14,17.3,1.5,1,,2020-12-12T07:11:13,2020-12-12T16:28:50,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/13/2020,16.1,8.8,12.1,16.1,7.4,11.9,6.3,69.2,0,0,0,,0,0,36.8,27.3,266.2,1014.9,10.9,16,77.2,6.5,4,,2020-12-13T07:11:58,2020-12-13T16:29:02,1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/14/2020,8.8,3.3,5.6,8.3,0.9,4,1.3,74.7,1.797,100,33.33,rain,0,0,57.3,12.3,6.3,1014.2,70.2,15.9,12.4,1.1,1,,2020-12-14T07:12:42,2020-12-14T16:29:16,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/15/2020,6.5,1.5,3,4.2,-2.6,0.6,-6.5,50.2,0.23,100,4.17,rain,0,0,50,20.3,291.8,1024.7,1.5,16,91.4,8,4,,2020-12-15T07:13:24,2020-12-15T16:29:33,0,Rain,Clear conditions throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/16/2020,1.1,-3.3,-0.4,-3.1,-10.5,-6.6,-6.4,66.2,3.999,100,29.17,"rain,snow",10.8,3.6,62.7,40,36.6,1025.3,55.7,11.3,23,2,1,,2020-12-16T07:14:04,2020-12-16T16:29:52,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/17/2020,2.7,-2.9,-0.1,1,-7.4,-4.1,-2.6,83.4,2.75,100,62.5,"rain,snow",6.6,16.3,58.9,38.6,31.4,1012.9,62.1,9.4,75.3,6.5,4,,2020-12-17T07:14:42,2020-12-17T16:30:13,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/18/2020,1.6,-2.2,-0.5,-0.9,-5.2,-2.9,-5.7,68,0,0,0,,0.4,17.3,35.3,14.4,12,1025.2,59.5,16,61.4,5.2,3,,2020-12-18T07:15:19,2020-12-18T16:30:37,0.09,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/19/2020,1,-4,-1.1,-0.6,-6.7,-3.8,-6.8,65.6,0,0,0,,0,15.8,,12.9,292.6,1028.9,3.3,16,75.5,6.5,4,,2020-12-19T07:15:53,2020-12-19T16:31:02,0.13,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/20/2020,4.4,0,2.2,4.3,-2.7,0.6,-2.2,73.6,0.019,100,4.17,rain,0,14.1,27.7,14.8,244.8,1021.3,80.7,15.5,18.5,1.4,1,,2020-12-20T07:16:26,2020-12-20T16:31:30,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/21/2020,8.8,3.8,5.2,7.8,1.5,3.5,1.7,78.5,0,0,0,,0,9.4,,14.3,256.3,1010.5,72.2,14.8,62.5,5.4,4,,2020-12-21T07:16:56,2020-12-21T16:31:59,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/22/2020,8.8,3.4,5.7,8.1,0.2,3.9,-0.2,68.1,0,0,0,,0,5.6,50.5,13.2,266.9,1011.1,79.9,13.6,67.1,5.8,4,,2020-12-22T07:17:25,2020-12-22T16:32:31,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/23/2020,7.8,3.3,5.1,7.2,0.4,3.4,-3.5,54.2,0,0,0,,3.3,3.8,42.6,16.6,230.9,1027.7,4.4,16,83.5,7.4,4,,2020-12-23T07:17:51,2020-12-23T16:33:05,0.32,Clear,Clear conditions throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/24/2020,14.4,5.7,11.6,14.4,5.7,11.4,8.3,80.3,0.047,100,16.67,rain,1.4,2.5,45.8,24,155.2,1018.5,81.1,15.7,37.6,3.4,2,,2020-12-24T07:18:16,2020-12-24T16:33:41,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
New York,12/25/2020,15.1,0,9.2,15.1,-6.4,6.9,6.7,84.9,13.662,100,54.17,rain,0,0.2,58.9,32.8,219.4,1002,93.6,12.4,14.2,1.2,1,,2020-12-25T07:18:38,2020-12-25T16:34:18,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
New York,12/26/2020,1.6,-3.4,-1.4,-3.2,-10.7,-7.6,-8.3,59.6,0,0,0,,0,0,46.9,31,262.5,1013.3,31.2,16,96.9,8.2,4,,2020-12-26T07:18:58,2020-12-26T16:34:58,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
