name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York,2020-10-10T04:00:00,16.1,16.1,11,71.7,0,0,,0,0,,22.2,239,1018.5,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-10T05:00:00,16.1,16.1,11.1,71.96,0,0,,0,0,33.5,18,240,1018.4,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-10T06:00:00,15.6,15.6,11.7,77.22,0,0,,0,0,,18.2,240,1018.5,0.8,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-10T07:00:00,15.6,15.6,12.1,79.69,0,0,,0,0,,18,239,1018.4,0.8,16,7,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T08:00:00,16.1,16.1,12.8,80.55,0,0,,0,0,,16.4,240,1018.4,0.8,16,46,0.2,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T09:00:00,17.1,17.1,13.3,77.95,0,0,,0,0,,16.3,240,1018.1,0.8,16,179,0.6,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T10:00:00,18.8,18.8,13.7,72.59,0,0,,0,0,47.9,14.4,240,1017.8,1.5,16,334,1.2,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T11:00:00,19.3,19.3,13.8,70.37,0,0,,0,0,33.1,23.6,250,1017.3,1.5,16,424,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T12:00:00,20,20,13.8,67.5,0,0,,0,0,,17.8,240,1016.6,1.5,16,403,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T13:00:00,20,20,13.8,67.6,0,0,,0,0,,14.5,249,1015.8,1.5,16,295,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T14:00:00,20.6,20.6,14.9,69.95,0,0,,0,0,,11.2,249,1014.5,1.5,16,272,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T15:00:00,20.7,20.7,14.9,69.8,0,0,,0,0,,14.2,233,1014,1.5,16,260,0.9,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T16:00:00,21.7,21.7,14.9,65.56,0,0,,0,0,27.7,14.7,249,1013.7,1.5,16,240,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T17:00:00,21.7,21.7,14.9,65.61,0,0,,0,0,,14.5,259,1013.3,1.5,16,131,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T18:00:00,21.7,21.7,15,65.68,0,0,,0,0,,16.1,249,1013.2,1.5,16,41,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T19:00:00,21.2,21.2,15,67.68,0,0,,0,0,,12.9,249,1013.1,1.5,16,5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-10T20:00:00,20.7,20.7,15.6,72.73,0,0,,0,0,,16.3,269,1013.1,1.7,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-10T21:00:00,20.7,20.7,15.6,72.73,0,0,,0,0,27.7,18.1,258,1013.2,1.7,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-10T22:00:00,20,20,16.1,78.04,0,0,,0,0,31.7,21.7,259,1013.2,1.7,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-10T23:00:00,20,20,16.1,78.19,0,0,,0,0,34,16.6,259,1013.5,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T00:00:00,19.3,19.3,16.1,81.59,0,0,,0,0,,18.2,268,1013.4,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T01:00:00,19.3,19.3,16.7,84.41,0,0,,0,0,29.5,13,260,1013.7,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T02:00:00,19.3,19.3,16.7,84.41,0,0,,0,0,,14.6,259,1014.2,88.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T03:00:00,18.9,18.9,16.1,84.13,0,0,,0,0,,12.6,252,1014.4,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T04:00:00,18.8,18.8,16.1,84.24,0,0,,0,0,,5.6,270,1014.7,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T05:00:00,18.4,18.4,16.1,86.76,0,0,,0,0,,7.5,242,1015.4,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T06:00:00,17.9,17.9,16.1,89.24,0,0,,0,0,,7.5,252,1015.9,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T07:00:00,17.9,17.9,16.1,89.29,0,0,,0,0,,7.6,263,1016.7,1.5,16,5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T08:00:00,17.9,17.9,13.8,77.05,0,0,,0,0,,12.9,49,1017.7,27.5,16,42,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T09:00:00,18.8,18.8,12.8,68.09,0,0,,0,0,,21.7,40,1018.3,27.5,16,131,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T10:00:00,18.3,18.3,11,62.6,0,0,,0,0,,16.6,40,1019.9,98.6,16,194,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T11:00:00,18.8,18.8,10.6,59.04,0,0,,0,0,,11.1,50,1020.3,99.9,16,178,0.6,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T12:00:00,19.3,19.3,11.5,60.76,0,0,,0,0,,18.1,59,1020.3,99.6,16,415,1.5,4,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T13:00:00,19.9,19.9,11.6,58.61,0,0,,0,0,,14.4,70,1020.5,100,16,308,1.1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T14:00:00,19.9,19.9,12,60.53,0,0,,0,0,,14.5,68,1020.2,32,16,318,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T15:00:00,19.9,19.9,11.6,58.57,0,0,,0,0,,12.7,50,1020.4,100,16,253,0.9,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T16:00:00,19.3,19.3,12,62.85,0,0,,0,0,,11.2,21,1020.3,98.8,16,135,0.5,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T17:00:00,19.3,19.3,12,62.97,0,0,,0,0,,14.5,50,1020.5,100,16,73,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T18:00:00,18.3,18.3,12,66.69,0,0,,0,0,,12.9,88,1021.1,100,16,15,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-11T19:00:00,18.3,18.3,10.5,60.43,0,0,,0,0,,14.7,69,1021.9,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T20:00:00,17.2,17.2,12.1,71.84,0,0,,0,0,29.5,21.6,51,1022.6,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T21:00:00,17.1,17.1,11.6,69.95,0,0,,0,0,,23.3,53,1022.5,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T22:00:00,16.7,16.7,11.6,72.05,0,0,,0,0,26.4,15.1,81,1022.8,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-11T23:00:00,16.6,16.6,11.1,69.61,0,0,,0,0,33.5,20.2,74,1023.1,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T00:00:00,16.6,16.6,11,69.52,0,0,,0,0,29.5,21.8,61,1022.9,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T01:00:00,15.6,15.6,11.6,77.25,0.005,100,rain,0,0,31.7,23.4,60,1022.9,100,16,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T02:00:00,14.3,14.3,11.6,83.69,0.019,100,rain,0,0,,21.7,51,1023.1,100,16,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T03:00:00,13.8,13.8,11,83.38,0,0,,0,0,36.2,23.9,42,1022.8,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T04:00:00,12.2,12.2,8.8,79.81,0.02,100,rain,0,0,38.6,26.9,31,1022.7,100,16,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T05:00:00,12.1,12.1,8.9,80.42,0.086,100,rain,0,0,35.3,26.6,41,1022.3,100,15.8,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T06:00:00,11.6,11.6,8.4,80.22,0.048,100,rain,0,0,,23.5,31,1023,100,15.9,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T07:00:00,11.6,11.6,9.3,85.69,0.048,100,rain,0,0,,21.8,31,1023.4,100,15.6,4,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T08:00:00,11.6,11.6,9.9,89.53,0.328,100,rain,0,0,38.9,27,42,1023.4,100,15.4,10,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T09:00:00,11.6,11.6,9.9,89.54,0.062,100,rain,0,0,,21.9,32,1023.7,100,15.5,21,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T10:00:00,11.6,11.6,9.9,89.54,0.075,100,rain,0,0,38.9,25.3,32,1023.6,100,12.5,51,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T11:00:00,12.1,12.1,10.6,90.61,0.123,100,rain,0,0,40.7,28.9,41,1023.1,100,15.4,59,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T12:00:00,12.1,12.1,10.6,90.44,0.199,100,rain,0,0,45.2,34.6,42,1022.5,100,7.8,63,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T13:00:00,12.1,12.1,10.6,90.39,0.138,100,rain,0,0,42.7,25.4,32,1022,100,16,80,0.3,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T14:00:00,12.8,12.8,11.1,89.5,0.019,100,rain,0,0,40.5,29.1,42,1020.7,100,10,121,0.4,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T15:00:00,12.1,12.1,11.1,93.25,0.036,100,rain,0,0,39.6,25.5,42,1020.3,100,7.8,86,0.3,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T16:00:00,12.8,12.8,11.1,89.81,0.072,100,rain,0,0,44.6,30.5,41,1019.7,100,7.7,53,0.2,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T17:00:00,12.7,12.7,11.1,89.86,0.332,100,rain,0,0,49.7,29.1,32,1019,100,9.6,32,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T18:00:00,12.8,12.8,11.7,92.96,0.031,100,rain,0,0,42.2,29.3,41,1018.6,100,5.9,15,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-12T19:00:00,13.3,13.3,12.2,92.99,0.06,100,rain,0,0,41,31,42,1018.2,100,10.6,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T20:00:00,13.8,13.8,12.2,90.07,0.061,100,rain,0,0,38.8,25.5,31,1018.2,100,15.4,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T21:00:00,14.2,14.2,12.8,91.14,0.023,100,rain,0,0,38.5,22.2,42,1018.2,100,7.9,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-12T22:00:00,13.9,13.9,12.8,93.62,0.015,100,rain,0,0,40.8,26,40,1017,100,9.9,0,,0,,"Rain, Overcast",rain,"72055399999,KLGA,KJRB,72503014732"
New York,2020-10-12T23:00:00,14.3,14.3,12.8,90.98,0.03,100,rain,0,0,41.8,32.6,41,1016.4,100,10.6,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T00:00:00,14.3,14.3,12.8,90.85,0.043,100,rain,0,0,38.9,27.2,41,1016.1,100,13.7,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T01:00:00,14.3,14.3,13.3,93.75,0.07,100,rain,0,0,31.7,16.7,22,1016,100,7.9,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T02:00:00,13.7,13.7,12.8,93.79,0.062,100,rain,0,0,40.5,18.4,31,1015.3,100,7.7,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T03:00:00,13.3,13.3,12.1,92.74,0.274,100,rain,0,0,33.6,18.3,30,1014.4,100,5.8,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T04:00:00,13.3,13.3,12.1,92.88,0.045,100,rain,0,0,40.3,23.8,31,1013.5,100,7.8,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T05:00:00,13.3,13.3,12.1,92.75,0.028,100,rain,0,0,45.9,22.1,31,1013,100,7.7,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T06:00:00,13.3,13.3,12.8,96.56,0.059,100,rain,0,0,39.3,25.6,31,1012.6,100,5.9,0,,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T07:00:00,13.8,13.8,12.8,93.73,0.246,100,rain,0,0,38.9,24.1,30,1012.1,100,12.8,5.5,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,72503014732"
New York,2020-10-13T08:00:00,13.8,13.8,12.8,93.58,0,0,,0,0,36.8,24,31,1011.9,100,5.1,10,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T09:00:00,13.8,13.8,12.8,93.58,0.014,100,rain,0,0,35.5,16.8,21,1012.2,100,3.1,39,0.1,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T10:00:00,13.8,13.8,12.8,93.77,0.329,100,rain,0,0,33.6,27.3,41,1011.7,100,13.4,99,0.4,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T11:00:00,14.3,14.3,12.8,90.82,0.023,100,rain,0,0,,9.7,42,1012.2,100,4,125,0.5,1,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T12:00:00,15.6,15.6,13.8,89.39,0.075,100,rain,0,0,,5.7,350,1011.6,100,3.9,217,0.8,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T13:00:00,15.6,15.6,13.8,89.22,0.02,100,rain,0,0,,0.6,360,1011.1,100,6.2,158,0.6,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T14:00:00,15.5,15.5,13.8,89.21,0.003,100,rain,0,0,,0.4,359,1010.7,100,14,172,0.6,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T15:00:00,16,16,13.8,86.7,0.014,100,rain,0,0,,6,330,1010.2,100,15.9,224,0.8,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T16:00:00,16,16,13.3,83.92,0,0,,0,0,,5.9,330,1010.4,100,16,107,0.4,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T17:00:00,15.5,15.5,12.8,83.77,0,0,,0,0,29.5,8.3,305,1010.6,100,16,79,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T18:00:00,15.6,15.6,12.8,83.71,0,0,,0,0,,0.4,359,1010.9,100,16,40,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T19:00:00,15.6,15.6,12.2,80.24,0,0,,0,0,,0.6,359,1010.9,2.7,16,6,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-13T20:00:00,14.9,14.9,12.2,83.54,0,0,,0,0,,0.2,360,1011.5,88.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T21:00:00,15.6,15.6,12.8,83.6,0,0,,0,0,,5.8,340,1011.9,99.6,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T22:00:00,15,15,12.8,86.85,0,0,,0,0,,5.6,203,1012.1,99.6,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-13T23:00:00,15,15,12.2,83.42,0,0,,0,0,,0.2,359,1012.3,100,16,0,,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T00:00:00,14.9,14.9,12.2,83.49,0,0,,0,0,,0.6,352,1012.1,26.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T01:00:00,13.8,13.8,9.3,74.4,0,0,,0,0,,6.1,295,1012.7,1.7,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T02:00:00,13.3,13.3,7.8,69.23,0,0,,0,0,,7.7,320,1013.1,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T03:00:00,12.8,12.8,7.2,68.51,0,0,,0,0,,7.6,252,1013.2,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T04:00:00,12.8,12.8,7.8,71.49,0,0,,0,0,,9.4,300,1013.7,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T05:00:00,12.8,12.8,8.3,74.11,0,0,,0,0,,0.7,358,1014,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T06:00:00,12.8,12.8,7.8,72.01,0,0,,0,0,,7.8,293,1014.6,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T07:00:00,12.8,12.8,8.2,73.92,0,0,,0,0,,11,250,1014.9,0,16,7,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T08:00:00,12.8,12.8,8.7,76.42,0.23,100,rain,0,0,62.2,19.7,250,1015.5,0,16,31,0.1,0,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T09:00:00,13.3,13.3,8.7,73.81,0,0,,0,0,,14.1,253,1016.3,0.4,16,183,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T10:00:00,14.9,14.9,7.8,62.48,0,0,,0,0,,14.5,260,1016.5,0,16,387,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T11:00:00,16.1,16.1,7.2,55.55,0,0,,0,0,,10.7,243,1016.4,0.4,16,549,2,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T12:00:00,17.2,17.2,7.2,51.78,0,0,,0,0,68.4,9.4,221,1016,0.4,16,645,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T13:00:00,19.9,19.9,7.8,45.47,0,0,,0,0,,14.6,239,1015.5,0.4,16,685,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T14:00:00,21,21,7.1,40.67,0,0,,0,0,,12.8,250,1014.6,0.4,16,655,2.4,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T15:00:00,21.6,21.6,8.2,42.34,0,0,,0,0,,14.6,248,1014.7,0.4,16,562,2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T16:00:00,21.6,21.6,8.7,43.72,0,0,,0,0,31.7,11.1,249,1014.5,0.4,16,415,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T17:00:00,21.6,21.6,9.8,47.06,0,0,,0,0,,14.6,240,1015.1,0.4,16,215,0.8,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T18:00:00,19.9,19.9,9.8,51.89,0,0,,0,0,,14.1,233,1015.1,0.4,16,23,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T19:00:00,18.8,18.8,9.2,53.67,0,0,,0,0,,9,262,1015.7,0.4,16,5,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
New York,2020-10-14T20:00:00,18.3,18.3,9.2,55.31,0,0,,0,0,,9.3,269,1016.3,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T21:00:00,17.8,17.8,9.2,56.99,0,0,,0,0,,7.7,249,1016.6,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T22:00:00,17.2,17.2,8.7,57.58,0,0,,0,0,,7.8,259,1016.9,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-14T23:00:00,16.7,16.7,8.7,59.32,0,0,,0,0,,0.6,342,1017.2,0,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-15T00:00:00,16.6,16.6,9.2,61.63,0,0,,0,0,,11,267,1017.1,0.3,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-15T01:00:00,16.2,16.2,9.3,63.73,0,0,,0,0,,7.6,268,1016.8,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-15T02:00:00,16.2,16.2,9.9,66.58,0,0,,0,0,,7.6,240,1017,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-15T03:00:00,15.6,15.6,9.9,68.88,0,0,,0,0,,5.5,259,1016.7,1.5,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-15T04:00:00,15.6,15.6,10.5,71.89,0,0,,0,0,,7.6,268,1016.7,0.8,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-15T05:00:00,15.6,15.6,11,74.24,0,0,,0,0,,5.5,259,1016.8,0.8,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-15T06:00:00,15,15,11.6,80.1,0,0,,0,0,,7.6,239,1017.2,0.4,16,0,,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
New York,2020-10-15T07:00:00,15.6,15.6,12.1,79.41,0,0,,0,0,,10.7,242,1017.3,0.8,16,6,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
